names,satisfaction_level,last_evaluation,number_project,average_monthly_hours,exp_in_company,work_accident,left,promotion_last_5years,role,salary
Trinh Brooks,0.46,0.48,2,141,3,1,1,0,sales,low
Blanca Peterson,0.43,0.57,2,157,3,0,1,0,sales,low
Derek Thompson,0.43,0.55,2,136,3,0,1,0,sales,low
Jane Coffey,0.11,0.8,7,296,4,0,1,0,sales,low
Joanne Wade,0.09,0.86,6,279,4,0,1,0,sales,low
Jeffrey Scott,0.37,0.53,2,131,3,0,1,0,sales,low
Seth Moss,0.4,0.57,2,160,3,0,1,0,accounting,low
Jose Goto,0.1,0.77,7,291,4,0,1,0,accounting,low
John Johnson,0.41,0.53,2,157,3,0,1,0,accounting,low
Arthur Sorensen,0.79,0.58,3,294,4,0,1,0,hr,low
Dennis Kochevar,0.11,0.79,7,310,4,0,1,0,hr,low
Kenneth Vanduyne,0.1,0.97,6,282,4,0,1,0,hr,medium
Judy Hernandez,0.44,0.51,2,134,3,0,1,0,hr,medium
William Daugherty,0.25,0.46,4,214,4,0,1,0,technical,medium
Jonathan Veronesi,0.44,0.52,2,137,3,0,1,0,technical,medium
Delores Atwell,0.73,1.0,4,252,5,0,1,0,technical,medium
Thomas Morley,0.75,0.97,5,243,6,0,1,0,technical,medium
Betty Jorgenson,0.36,0.47,2,148,3,0,1,0,technical,medium
Kathi Stickfort,0.37,0.49,2,151,3,0,1,0,technical,medium
Emma Scarberry,0.39,0.49,2,129,3,0,1,0,technical,medium
Max Paris,0.48,0.78,2,198,2,0,1,0,technical,medium
Daniel Sarabia,0.57,0.72,4,275,6,0,1,0,technical,medium
George Rojas,0.9,0.96,5,243,5,0,1,0,technical,medium
Neil Hooper,0.39,0.55,2,159,3,0,1,0,technical,high
Myrtle Langworthy,0.44,0.51,2,145,3,0,1,0,support,low
Florence Marks,0.81,0.88,5,242,5,0,1,0,support,medium
Charles Hall,0.74,0.87,5,242,5,0,1,0,support,medium
Andrew Wright,0.44,0.56,2,145,3,0,1,0,support,medium
Stephen Kerwood,0.41,0.56,2,154,3,0,1,1,support,medium
Christopher Streiff,0.4,0.51,2,139,3,0,1,0,support,low
Jonathan Milton,0.46,0.57,2,152,3,0,1,0,support,low
Harry Jackson,0.8,0.83,2,211,3,0,1,0,support,low
Barbara Isabell,0.87,0.9,5,258,5,0,1,0,support,low
Estelle Hobbs,0.39,0.54,2,155,3,0,1,0,support,low
Stephen Wittkop,0.38,0.55,2,148,3,0,1,0,support,low
Brian Fry,0.66,0.67,2,255,3,0,1,0,technical,low
Victoria Barton,0.1,0.8,6,264,4,0,1,0,technical,low
Leona Littlefield,0.37,0.54,2,132,3,0,1,0,technical,low
Emily Jarman,0.1,0.77,6,255,4,0,1,0,management,low
Megan Diaz,0.09,0.87,5,263,4,0,1,0,IT,low
Anthony Jensen,0.86,0.84,5,222,5,0,1,0,IT,low
Eleanor Dye,0.11,0.9,6,263,4,0,1,0,IT,low
Elena Nunley,0.37,0.46,2,157,3,0,1,0,IT,low
Johanna Hamilton,0.11,0.92,7,307,4,0,1,0,IT,low
Charles Mathis,0.77,0.98,5,259,6,0,1,0,product_mng,low
Elyse Roper,0.84,0.94,5,222,6,0,1,0,product_mng,low
Charles Hughes,0.1,0.84,7,250,4,0,1,0,product_mng,low
Susan Patterson,0.83,0.9,5,245,5,0,1,0,product_mng,low
Nikki Stinson,0.11,0.79,6,292,4,0,1,0,IT,low
Mary Perrucci,0.86,0.92,5,252,5,0,1,0,RandD,low
Victor Rogers,0.38,0.56,2,161,3,0,1,0,RandD,medium
Janeen Kadlec,0.11,0.88,5,250,4,0,1,0,RandD,medium
Laura Balk,0.45,0.49,2,134,3,0,1,0,RandD,medium
Shelly Rife,0.1,0.85,7,279,4,0,1,0,RandD,medium
Herbert Greene,0.09,0.95,7,256,4,0,1,0,marketing,medium
Cara Galan,0.39,0.53,2,127,3,0,1,0,sales,medium
Peggy Kane,0.37,0.47,2,138,3,1,1,0,accounting,medium
Jessica Fenton,0.81,0.97,5,243,5,0,1,0,support,medium
Gary Phillips,0.09,0.9,7,296,4,0,1,0,technical,medium
Laura Welsh,0.1,0.88,7,267,4,0,1,0,management,medium
Lorinda Blankenship,0.39,0.49,2,144,3,0,1,0,marketing,medium
Ronald Needham,0.83,0.95,4,251,5,0,1,0,marketing,medium
Walter Gottlieb,0.45,0.57,2,148,3,0,1,0,marketing,high
Robert Camp,0.43,0.51,2,141,3,0,1,0,sales,low
John Zepeda,0.8,0.75,3,268,2,0,1,0,sales,medium
Frederick Johnson,0.1,0.86,6,247,4,0,1,0,sales,medium
Daniel Spencer,0.1,0.55,2,247,4,0,1,0,sales,medium
Mildred Johnson,0.36,0.52,2,146,3,0,1,0,sales,medium
Christine Medina,0.38,0.5,2,140,3,0,1,0,sales,low
Samantha Morse,0.78,0.98,5,263,6,0,1,0,sales,low
Scott Marsh,0.44,0.49,2,145,3,0,1,0,sales,low
Lawanda Sell,0.41,0.46,2,156,3,1,1,0,sales,low
Lorraine Castanon,0.72,0.85,5,244,6,0,1,0,sales,low
Donald Wilson,0.46,0.54,2,144,3,0,1,0,sales,low
Carolyn Fleming,0.1,0.9,7,286,4,0,1,0,sales,low
Amber Brewer,0.34,0.67,4,141,2,0,1,0,sales,low
Michael Hill,0.11,0.89,6,260,5,0,1,0,sales,low
David Johnson,0.38,0.56,2,154,3,0,1,0,sales,low
Ayana Mcdaniel,0.82,0.92,5,225,5,0,1,0,sales,low
Allen Kozan,0.39,0.57,2,127,3,0,1,0,sales,low
Eric Steiner,0.44,0.53,2,140,3,0,1,0,sales,low
Miguel Horn,0.43,0.52,2,147,3,0,1,0,sales,low
John Bass,0.84,0.83,4,227,5,0,1,0,accounting,low
Jean Westbrook,0.43,0.48,2,153,3,0,1,0,accounting,low
Richard Klein,0.37,0.52,2,128,3,0,1,0,accounting,low
Rebecca Ricks,0.74,0.97,4,228,5,0,1,0,hr,low
Robin Webb,0.73,0.97,5,235,5,0,1,0,hr,low
Billie Germon,0.37,0.47,2,148,3,0,1,0,hr,low
Jennifer Cone,0.58,0.62,4,238,3,0,1,0,hr,low
Charles Wu,0.4,0.54,2,141,3,0,1,0,technical,medium
Theodore Martin,0.51,0.83,5,249,4,0,1,0,technical,medium
Gregory Gerwitz,0.46,0.5,2,151,3,0,1,0,technical,medium
Caleb Clark,0.45,0.54,2,129,3,0,1,0,technical,medium
Paula Moore,0.46,0.5,2,156,3,0,1,0,technical,medium
Fonda Williams,0.39,0.45,2,134,3,0,1,0,technical,medium
Larry Smith,0.09,0.88,6,269,4,0,1,0,technical,medium
Jorge Carter,0.09,0.77,6,290,4,0,1,0,technical,medium
James Wilkinson,0.37,0.51,2,132,3,0,1,0,technical,medium
Bob Jones,0.1,0.89,7,308,4,0,1,0,technical,medium
Lucy Segal,0.77,1.0,4,232,5,0,1,0,technical,medium
Julia Boehm,0.79,0.86,5,235,5,0,1,0,support,medium
Walter Gonzales,0.43,0.55,2,130,3,0,1,0,support,high
Tina Grover,0.38,0.53,2,146,3,0,1,0,support,low
Anthony Mcdonald,0.77,0.91,5,221,6,0,1,0,support,medium
Catherine Schuller,0.44,0.5,2,130,3,0,1,0,support,medium
Cindy Owen,0.39,0.46,2,136,3,0,1,0,support,medium
Danny Scofield,0.78,0.89,5,274,6,0,1,0,support,medium
Annabelle Yoon,0.1,0.79,6,256,5,0,1,0,support,low
Andrew Brainard,0.1,0.77,5,276,4,0,1,0,support,low
Jennifer Freer,0.75,0.85,5,267,5,0,1,0,support,low
Janet Purnell,0.46,0.62,6,213,3,0,1,0,support,low
Randal Stargell,0.91,0.97,4,274,6,0,1,0,technical,low
Dorothy Williams,0.1,0.92,6,258,4,0,1,0,technical,low
James Beeson,0.72,0.6,3,153,5,0,1,0,technical,low
Irene Brown,0.11,0.95,6,245,4,0,1,0,management,low
Celia Caban,0.11,0.94,6,264,4,0,1,0,IT,low
Brenda Arceo,0.46,0.57,2,154,3,0,1,0,IT,low
Nancy Batista,0.37,0.46,2,149,3,0,1,0,IT,low
Elwood Ammons,0.46,0.5,2,157,3,0,1,0,IT,low
Joyce Hofmann,0.43,0.57,2,127,3,0,1,0,IT,low
Donald Richards,0.11,0.82,6,270,4,0,1,0,product_mng,low
Margaret Beasley,0.73,0.89,5,236,6,0,1,0,product_mng,low
Tina Rose,0.43,0.47,2,158,3,0,1,0,product_mng,low
Gracie Hokenson,0.86,1.0,5,229,5,0,1,0,product_mng,low
Sharon Thompson,0.1,0.83,6,269,4,0,1,0,IT,low
Michael Price,0.4,0.49,2,128,3,0,1,0,sales,low
Joel Munez,0.11,0.87,7,278,4,0,1,0,sales,low
Mark Repp,0.86,0.98,3,158,5,0,1,0,sales,low
Daniel Thayer,0.42,1.0,3,202,3,0,1,0,sales,medium
Michelle Abernathy,0.79,0.84,4,240,5,0,1,0,sales,medium
Cynthia Rhem,0.1,0.96,7,255,4,0,1,0,marketing,medium
Phyllis Wallace,0.09,0.92,7,254,4,0,1,0,sales,medium
Chris Steinharter,0.09,0.82,6,257,4,0,1,0,accounting,medium
Ryan Paulino,0.87,1.0,4,228,5,0,1,0,support,medium
Marjorie Kendrick,0.36,0.49,2,145,3,0,1,0,technical,medium
Angela Nunlee,0.42,0.75,3,218,4,0,1,0,management,medium
Martha Ellison,0.84,0.86,5,268,5,0,1,0,marketing,medium
Lynn Hinderliter,0.1,0.83,6,278,4,0,1,0,marketing,medium
Alice Chittum,0.78,0.71,3,249,5,0,1,0,marketing,medium
Kristen Davis,0.35,0.99,3,236,4,0,1,0,sales,medium
Frank Toland,0.1,0.81,7,291,4,0,1,0,sales,high
William Page,0.11,0.8,6,306,4,0,1,0,sales,low
Dennis Findlay,0.43,0.48,2,135,3,0,1,0,sales,medium
Clyde Canavan,0.38,0.45,2,156,3,0,1,0,sales,medium
Kim Edelen,0.46,0.54,2,143,3,0,1,0,sales,medium
David Warner,0.89,0.82,4,243,5,0,1,0,sales,medium
Marjorie Richards,0.45,0.5,2,147,3,0,1,0,sales,low
Selma Perez,0.44,0.53,2,159,3,0,1,0,sales,low
Lonnie Bryan,0.74,0.54,5,216,3,0,1,0,sales,low
Kevin Gonsoulin,0.45,0.54,2,152,3,0,1,0,sales,low
Patrick Dunbar,0.79,0.93,4,226,5,0,1,0,sales,low
Jennifer Orio,0.79,0.91,5,271,5,0,1,0,sales,low
Luis Chilcutt,0.11,0.87,6,255,4,0,1,0,sales,low
Nona Roy,0.42,0.48,2,140,3,0,1,0,sales,low
Michael Compton,0.64,0.9,6,252,2,0,1,0,sales,low
Linda Brown,0.4,0.55,2,159,3,0,1,0,sales,low
Martha Mertes,0.84,0.98,5,270,5,0,1,0,sales,low
Charles Crowder,0.73,0.92,5,232,5,0,1,0,sales,low
Gwen Miller,0.4,0.51,2,144,3,0,1,0,accounting,low
Vernon Olson,0.36,0.45,2,127,3,0,1,0,accounting,low
Augusta Sullivan,0.43,0.47,2,131,3,0,1,0,accounting,low
Carol Carr,0.11,0.78,6,243,4,0,1,0,hr,low
Emma Harper,0.91,1.0,5,244,6,0,1,0,hr,low
Brock Manning,0.8,1.0,5,260,5,0,1,0,hr,low
Douglas Green,0.42,0.49,2,139,3,0,1,0,hr,low
Mary Kuck,0.31,0.87,4,184,3,0,1,0,technical,low
James Ketchum,0.44,0.47,2,130,3,0,1,0,technical,low
Ema Luhnow,0.38,0.54,2,135,3,0,1,0,technical,medium
Robert Bryant,0.45,0.56,2,146,3,0,1,0,technical,medium
Tara Latour,0.43,0.46,2,149,3,0,1,0,technical,medium
Jason Wilson,0.45,0.46,2,153,3,1,1,0,technical,medium
Karen Petrowski,0.43,0.57,2,160,3,0,1,0,technical,medium
Jeffery Traylor,0.43,0.49,2,160,3,0,1,0,technical,medium
Jonathan Grubaugh,0.09,0.83,6,282,4,0,1,0,technical,medium
Earl Jones,0.43,0.47,2,128,3,0,1,0,technical,medium
Zachery Howard,0.79,0.94,4,232,5,0,1,0,technical,medium
Louis Watkins,0.85,0.58,3,226,2,0,1,0,support,medium
Philip Hughes,0.38,0.45,2,129,3,0,1,0,support,medium
Mary Price,0.11,0.92,7,255,4,0,1,0,support,medium
David Gould,0.83,0.99,5,258,5,0,1,0,support,high
Anthony Noel,0.81,0.91,4,229,5,0,1,0,support,low
Phillip Wallander,0.42,0.56,2,143,3,0,1,0,support,medium
Naomi Ruegg,0.11,0.87,6,257,4,0,1,0,support,medium
Mike Mccluskey,0.11,0.85,7,275,4,0,1,0,support,medium
Kathryn Pollock,0.1,0.89,7,291,4,0,1,0,support,medium
Stanley Wiltberger,0.5,0.54,5,153,4,0,1,0,support,low
Robert Rivas,0.44,0.49,2,154,3,0,1,0,support,low
Leonard Kennedy,0.11,0.9,6,301,4,0,1,0,technical,low
Jody Mccaslin,0.39,0.52,2,134,3,0,1,0,technical,low
Anthony Barrickman,0.11,0.78,6,245,4,0,1,0,technical,low
Cynthia Wright,0.36,0.5,2,132,3,0,1,0,management,low
Tracey Burger,0.43,0.51,2,130,3,0,1,0,IT,low
Judi Gatlin,0.4,0.5,2,127,3,0,1,0,IT,low
Rose Richards,0.86,0.84,4,246,6,0,1,0,IT,low
Willie Searles,0.38,0.49,2,145,3,0,1,0,IT,low
Susan Monahan,0.46,0.45,2,138,3,0,1,1,IT,low
Elaina Hogue,0.37,0.57,2,129,3,0,1,0,product_mng,low
Janet Whitworth,0.43,0.52,2,150,3,0,1,0,product_mng,low
Debra Josselyn,0.66,0.93,5,253,5,0,1,0,product_mng,low
Kerry Eberly,0.37,0.48,2,160,3,0,1,0,product_mng,low
Daniel Nunez,0.77,0.92,5,235,5,0,1,0,IT,low
Gene Veve,0.38,0.55,2,151,3,0,1,0,sales,low
Mark Howard,0.39,0.54,2,127,3,0,1,0,sales,low
Amanda Adams,0.41,0.55,2,151,3,0,1,0,sales,low
Robin Warner,0.1,0.9,7,290,4,0,1,0,sales,low
Steven Suttles,0.09,0.93,6,249,4,0,1,0,sales,low
Linda Lakey,0.41,0.47,2,131,3,0,1,0,marketing,medium
Gerald Kempson,0.39,0.46,2,159,3,0,1,0,sales,medium
Mai Flores,0.83,0.99,4,223,5,0,1,0,accounting,medium
Joseph Dickerson,0.09,0.87,3,214,2,0,1,0,support,medium
Wm Horsley,0.75,0.81,5,227,5,0,1,0,technical,medium
Sandra Grooms,0.44,0.54,2,127,3,0,1,0,management,medium
Donna Keri,0.1,0.84,6,293,5,0,1,0,marketing,medium
Fannie Bell,0.42,0.46,2,141,3,0,1,0,marketing,medium
Thomas Neill,0.1,0.83,6,300,4,0,1,0,marketing,medium
Kathryn Replogle,0.1,0.86,6,309,4,0,1,0,sales,medium
Jesse Velez,0.31,0.77,4,149,3,0,1,0,sales,medium
Frederick Paxton,0.42,0.54,2,159,3,0,1,0,sales,medium
Cindy Parker,0.38,0.5,2,152,3,0,1,0,sales,high
Ashley Mcilhinney,0.39,0.57,2,158,3,0,1,0,sales,low
Barrett Perkins,0.1,0.97,6,254,5,0,1,0,sales,medium
Richard Coates,0.11,0.93,6,294,4,0,1,0,sales,medium
Kathy Hipsher,0.1,0.92,7,269,4,0,1,0,sales,medium
Jason Graham,0.11,0.9,7,247,4,0,1,0,sales,medium
Jana Flaherty,0.44,0.65,3,271,4,0,1,0,sales,low
Santos Blanks,0.91,0.96,4,232,5,0,1,0,sales,low
Ida Thomas,0.72,1.0,4,245,5,0,1,0,sales,low
Stephen Dailey,0.36,0.46,2,132,3,0,1,0,sales,low
Jonathon Schrock,0.44,0.57,2,131,3,0,1,0,sales,low
Constance Hughes,0.85,0.99,5,248,5,0,1,0,sales,low
Barbara Lunn,0.78,0.93,5,225,5,0,1,0,sales,low
David Landrum,0.39,0.46,2,156,3,0,1,0,sales,low
Glen Koval,0.78,0.81,3,222,2,0,1,0,sales,low
Jesse Cherry,0.1,0.92,6,243,4,1,1,0,sales,low
Isela Fields,0.23,0.99,4,204,4,1,1,0,accounting,low
Dawn Fowler,0.11,0.87,6,301,4,0,1,0,accounting,low
Barbara Silvia,0.9,0.83,5,259,5,0,1,0,accounting,low
Raymond Chenoweth,0.91,0.89,4,247,5,0,1,0,hr,low
Debbie Sandstrom,0.11,0.79,7,295,4,0,1,0,hr,low
Joshua Spencer,0.43,0.54,2,150,3,0,1,0,hr,low
Richard Spradlin,0.45,0.49,2,151,3,0,1,0,hr,low
Matthew Srour,0.11,0.91,5,291,4,0,1,0,technical,low
Charles Abbott,0.11,0.93,6,253,4,1,1,0,technical,low
Phyllis Lamke,0.43,0.5,2,161,3,0,1,0,technical,low
Jean Geoghegan,0.91,0.97,4,251,6,0,1,0,technical,low
Xiomara Sell,0.43,0.55,2,153,3,0,1,0,technical,medium
Kay Lamb,0.85,0.82,5,264,6,0,1,0,technical,medium
Jason Hunt,0.1,0.77,6,310,4,0,1,0,technical,medium
Nelson Wallace,0.81,0.95,5,266,5,0,1,0,technical,medium
Felipe Saylor,0.36,0.62,4,237,2,0,1,0,technical,medium
Ashley Batz,0.45,0.54,2,138,3,0,1,0,technical,medium
Latonya White,0.86,1.0,5,227,5,0,1,0,technical,medium
Harold Shani,0.71,1.0,4,300,5,0,1,0,support,medium
Charles Ferguson,0.11,0.97,7,310,4,0,1,0,support,medium
Vincent Richmond,0.84,0.93,5,236,5,0,1,0,support,medium
Dori Jackson,0.09,0.97,7,288,4,0,1,0,support,medium
Robert Bailey,0.38,0.49,2,127,3,0,1,0,support,medium
Blanche Owens,0.15,0.55,6,139,4,0,1,0,support,high
Kelly Naef,0.1,0.92,7,253,4,1,1,0,support,low
Robert Stavis,0.8,0.97,4,218,5,1,1,0,support,medium
Rosetta Loker,0.84,0.97,5,251,5,0,1,0,support,medium
Jean Lee,0.11,0.87,6,264,4,0,1,0,support,medium
Caleb Perez,0.89,0.79,3,149,2,0,1,0,support,medium
Scott Shrout,0.45,0.51,2,138,3,0,1,0,technical,low
Colby Kruger,0.11,0.93,7,284,4,0,1,0,technical,low
Paul Burgess,0.74,0.93,5,244,5,0,1,0,technical,low
Shirley Bryant,0.41,0.5,2,128,3,0,1,0,management,low
Sheldon Forster,0.44,0.53,2,154,3,0,1,0,IT,low
Shawn Myrick,0.37,0.56,2,138,3,0,1,0,IT,low
Mary Martin,0.11,0.86,6,308,4,0,1,0,IT,low
Nancy Bower,0.1,0.93,6,269,4,0,1,0,IT,low
Lori Stillwell,0.7,0.74,6,136,3,0,1,0,IT,low
Carmen Lansing,0.59,1.0,2,160,5,0,1,0,product_mng,low
Mary Johnson,0.38,0.53,2,138,3,0,1,0,product_mng,low
Katherine Clement,0.72,0.95,4,220,5,0,1,0,product_mng,low
Linda Dimuzio,0.73,1.0,5,274,5,0,1,0,product_mng,low
Karen Whitehead,0.39,0.48,2,161,3,0,1,0,IT,low
Jamie Leather,0.89,0.82,5,224,6,0,1,0,RandD,low
Sam Haecker,0.89,1.0,4,260,5,0,1,0,RandD,low
Kathy Mcnair,0.11,0.78,6,300,4,1,1,0,RandD,low
David Henderson,0.43,0.56,2,133,3,0,1,0,RandD,low
Stanley Adams,0.09,0.93,6,308,4,0,1,0,RandD,low
Wanda Adams,0.81,0.9,5,238,6,0,1,0,marketing,low
Paul Dailey,0.37,0.53,2,126,3,0,1,0,sales,low
Karen Powers,0.36,0.56,2,138,3,0,1,0,accounting,medium
Russell Salamy,0.11,0.85,6,299,4,0,1,0,support,medium
William Clark,0.1,0.85,6,254,4,0,1,0,technical,medium
Drew Lynch,0.66,0.47,7,156,2,0,1,0,management,medium
Lena Walden,0.39,0.47,2,152,3,0,1,0,marketing,medium
Patria Sikorski,0.44,0.51,2,146,3,0,1,0,marketing,medium
Byron King,0.1,0.84,6,253,4,0,1,0,marketing,medium
Gregory Remmick,0.79,0.94,5,227,6,0,1,0,sales,medium
Leslie Pully,0.1,0.81,6,301,4,1,1,0,sales,medium
Marcus Stilwell,0.54,0.94,6,294,3,0,1,0,sales,medium
Laverna Bracken,0.37,0.47,2,151,3,0,1,0,sales,medium
Paul Cassidy,0.37,0.57,2,128,3,0,1,0,sales,medium
Carol Jones,0.82,0.89,5,217,5,0,1,0,sales,high
Sabrina Hall,0.45,0.52,2,160,3,0,1,0,sales,low
Corey Blake,0.79,0.9,5,263,5,0,1,0,sales,medium
Brian Carter,0.42,0.56,2,156,3,0,1,0,sales,medium
Kimberly Buitron,0.1,0.85,6,273,4,0,1,0,sales,medium
Anthony Sallee,0.11,0.78,6,303,4,0,1,0,sales,medium
Lora Schlager,0.74,1.0,4,253,5,0,1,0,sales,low
Jesse Farr,0.1,0.93,6,270,4,0,1,0,sales,low
Angela Flores,0.79,1.0,4,218,5,0,1,0,sales,low
Jonathan Contrell,0.43,0.48,2,144,3,0,1,0,sales,low
Edgar Bass,0.41,0.47,2,154,3,0,1,0,sales,low
Lori Moore,0.39,0.55,2,146,3,0,1,0,sales,low
Tommy Funderburk,0.1,0.94,6,260,4,0,1,0,sales,low
Nanette Williams,0.82,0.85,5,218,5,0,1,0,sales,low
George Towry,0.41,0.46,2,128,3,0,1,0,accounting,low
Julie Milano,0.42,0.56,2,128,3,0,1,0,accounting,low
Harold Marley,0.74,0.88,4,248,6,0,1,0,accounting,low
Raymond Nelson,0.38,0.57,2,152,3,1,1,0,hr,low
Maxwell Sarni,0.39,0.56,2,126,3,0,1,0,hr,low
Willard Cooper,0.87,0.94,4,260,5,0,1,0,hr,low
Richard Mauldin,0.1,0.9,5,263,4,0,1,0,hr,low
Justin Oatney,0.78,1.0,5,220,5,0,1,0,technical,low
Sarah Ingersoll,0.14,0.73,7,282,5,0,1,0,technical,low
Charles Draper,0.11,0.94,6,277,5,0,1,0,technical,low
Cornelia Sanchez,0.91,0.94,5,257,5,0,1,0,technical,low
Timothy Edwards,0.49,0.63,6,265,3,0,1,0,technical,low
Danny Laris,0.38,0.47,2,143,3,0,1,0,technical,low
Blanche Doire,0.82,0.97,5,263,5,0,1,0,technical,medium
Beulah Derouen,0.38,0.88,3,154,4,0,1,0,technical,medium
Julia Quinn,0.89,1.0,5,253,5,0,1,0,technical,medium
Connie Flowers,0.11,0.79,6,294,4,0,1,0,technical,medium
Amy Weidman,0.37,0.51,2,128,3,0,1,0,technical,medium
Summer Washington,0.38,0.5,2,153,3,0,1,0,support,medium
Carrie Ellison,0.78,0.87,5,256,5,0,1,0,support,medium
Cassandra Blair,0.41,0.51,2,127,3,0,1,0,support,medium
Louis Milano,0.41,0.51,2,137,3,0,1,0,support,medium
Lindsey Keith,0.11,0.83,6,295,4,0,1,0,support,medium
Alma Crabtree,0.11,0.79,6,281,4,0,1,0,support,medium
Steven Delzer,0.43,0.57,2,131,3,1,1,0,support,medium
Naomi Siverling,0.75,0.86,5,237,5,0,1,0,support,high
Mary Yamamoto,0.74,0.99,4,276,5,0,1,0,support,low
Lisa Murphy,0.85,0.85,5,267,5,0,1,0,support,medium
Helen Gonzalez,0.73,0.92,5,266,5,0,1,0,support,medium
Joey Fair,0.1,0.79,6,294,4,0,1,0,technical,medium
Frank Heichel,0.44,0.56,2,134,3,0,1,0,technical,medium
Blanche Walker,0.3,0.56,3,309,4,1,1,0,technical,low
Marsha Torres,0.11,0.77,7,273,4,0,1,0,management,low
John Russell,0.84,0.83,5,238,5,0,1,0,IT,low
Dante Meza,0.78,0.94,5,271,6,0,1,0,IT,low
Lyle Timlin,0.43,0.53,2,145,3,0,1,0,IT,low
Debra Brandenburg,0.36,0.55,2,152,3,0,1,0,IT,low
Corey Carabajal,0.43,0.47,2,128,3,0,1,0,IT,low
Janet Kauffman,0.45,0.46,2,142,3,0,1,0,product_mng,low
Ronald Hahn,0.76,0.93,5,238,5,0,1,0,product_mng,low
Helen Simpson,0.1,0.78,7,286,4,0,1,0,product_mng,low
Robert Major,0.09,0.86,6,291,4,0,1,0,product_mng,low
William Rodriguez,0.92,1.0,5,259,5,0,1,0,IT,low
Andrew Baadsgaard,0.92,0.9,5,248,5,0,1,0,sales,low
Earl Cowger,0.79,0.98,4,271,5,0,1,0,sales,low
Robert Edwards,0.43,0.51,2,140,3,0,1,0,sales,low
Sharon Logan,0.8,0.95,4,274,5,0,1,0,sales,low
Sheri James,0.44,0.49,2,127,3,1,1,0,sales,low
Sarah Newstead,0.89,0.87,5,275,6,0,1,0,marketing,low
Carol Wendell,0.48,0.88,3,239,3,0,1,0,sales,low
Thomas Bailey,0.11,0.82,6,304,4,1,1,0,accounting,low
Nathan Schuetz,0.38,0.55,2,145,3,0,1,0,support,low
Thomas Nelson,0.11,0.85,6,259,4,0,1,0,technical,medium
Ellen Brown,0.82,0.86,4,264,5,0,1,0,management,medium
Kathleen Ocampo,0.37,0.45,2,160,3,0,1,0,marketing,medium
Gary Dudley,0.4,0.48,2,138,3,0,1,0,marketing,medium
Terry Mayo,0.43,0.47,2,137,3,0,1,0,marketing,medium
Laura Medina,0.44,0.5,2,156,3,0,1,0,sales,medium
Margaret Day,0.42,0.56,2,147,3,0,1,0,sales,medium
Fay Nail,0.11,0.8,7,243,4,0,1,0,sales,medium
Anita Bautista,0.78,0.87,4,236,5,0,1,0,sales,medium
Willard Farmer,0.46,0.86,2,212,4,0,1,0,sales,medium
Ellen Wilson,0.77,0.91,5,261,6,0,1,0,sales,medium
David Gaston,0.83,0.82,4,243,5,0,1,0,sales,medium
Dustin Duncan,0.32,0.58,5,271,5,0,1,0,sales,high
Christopher Jones,0.9,0.92,5,154,4,0,1,0,sales,low
Patricia Collis,0.42,0.52,2,151,3,0,1,0,sales,medium
Lawrence Teano,0.1,0.96,6,254,4,1,1,0,sales,medium
David Hedrick,0.1,0.91,6,285,4,0,1,0,sales,medium
Virginia Dunneback,0.44,0.49,2,130,3,0,1,0,sales,medium
Joseph Huff,0.1,0.95,7,301,4,0,1,0,sales,low
Bonnie Sherman,0.11,0.8,6,286,4,0,1,0,sales,low
Jewell Green,0.1,0.89,6,246,4,0,1,0,sales,low
Charles Rothfuss,0.39,0.47,2,135,3,0,1,0,sales,low
Joyce Forte,0.92,0.92,4,245,5,0,1,0,sales,low
Marvin Almy,0.43,0.56,2,136,3,0,1,0,sales,low
Jill Goldstein,0.11,0.89,6,301,4,0,1,0,accounting,low
Winston Long,0.81,1.0,5,235,5,0,1,0,accounting,low
Charles Bashir,0.11,0.85,7,272,4,0,1,0,accounting,low
Craig Fleming,0.87,1.0,5,274,5,0,1,0,hr,low
Beth Owens,0.37,0.46,2,131,3,0,1,0,hr,low
Paul Hunt,0.39,0.56,2,135,3,0,1,0,hr,low
Alan Rodriguez,0.61,0.86,4,196,4,0,1,0,hr,low
Cedric Bihm,0.11,0.95,6,285,4,0,1,0,technical,low
Mike Patterson,0.09,0.9,7,289,5,0,1,0,technical,low
Jennifer Post,0.36,0.52,2,157,3,0,1,0,technical,low
Nancy Rayo,0.09,0.94,6,308,4,0,1,0,technical,low
John Croyle,0.41,0.71,4,301,5,0,1,0,technical,low
Albert Jasper,0.4,0.46,2,131,3,0,1,0,technical,low
Eric Johnson,0.1,0.91,6,262,5,1,1,0,technical,low
Michael Ramon,0.46,0.53,2,143,3,1,1,0,technical,low
Elaine Betterman,0.39,0.57,2,133,3,0,1,0,technical,medium
Michael Litherland,0.41,0.5,2,153,3,0,1,0,technical,medium
Charles Grainger,0.1,0.94,7,281,4,0,1,0,technical,medium
Lorenzo Babb,0.39,0.51,2,132,3,0,1,0,support,medium
Alma Keenan,0.73,0.83,5,270,5,1,1,0,support,medium
Cynthia Perez,0.41,0.45,2,150,3,0,1,0,support,medium
Joel Farmer,0.37,0.51,2,140,3,0,1,0,support,medium
Ricky Alexander,0.38,0.5,2,150,3,1,1,0,support,medium
Phillip Morgan,0.8,0.63,5,180,5,0,1,0,support,medium
James Peterson,0.09,0.85,5,281,4,0,1,0,support,medium
Pedro Kelly,0.85,0.92,4,275,5,0,1,0,support,medium
